review_id,review_text,label,rating,verified_purchase,product,word_count,exclamation_count,caps_ratio,helpful_votes
1483,Zyada features ki umeed thi lekin jo hai wo kaam ka hai.,Genuine,5,Yes,Protein Powder,12,0,0.0179,18
1484,Bhai itna bura nahi jitna kuch logon ne likha tha reviews mein.,Genuine,4,Yes,Resistance Bands,12,0,0.0159,10
1485,Jab se liya hai regularly use kar raha hoon. Koi shikayat nahi.,Genuine,4,No,Sunglasses,12,0,0.0317,0
1486,Instructions thori mushkil thi samajhne mein but product itself theek hai.,Genuine,4,Yes,Non-stick Pan,11,0,0.0135,4
1487,"Warranty service ka abhi pata nahi, product abhi naya hai.",Genuine,5,Yes,Backpack,10,0,0.0172,25
1488,Kaafi decent hai yeh. Daily use ke liye bilkul theek.,Genuine,4,Yes,Blender,10,0,0.0377,21
1489,"Meri wife bhi use karti hai, dono ko pasand hai. Family approved.",Genuine,3,Yes,Speaker,12,0,0.0308,0
1490,Thoda heavy hai lekin quality feel aati hai. Trade off hai.,Genuine,4,Yes,Water Bottle,11,0,0.0339,18
1491,Size chart se confirm kar ke lo warna problem ho sakti hai.,Genuine,4,Yes,Mobile Phone,12,0,0.0169,5
1492,Pehli baar is brand se liya tha. Experience okay raha.,Genuine,4,Yes,Earphones,10,0,0.037,4
1493,Seller ne jaldi respond kiya query ka. Service bhi theek thi.,Genuine,4,No,Running Shoes,11,0,0.0328,3
1494,Expected se thoda chota tha but kaam mein koi masla nahi.,Genuine,3,Yes,Electric Kettle,11,0,0.0175,14
1495,Honest review: average product hai. Na bahut acha na bahut bura.,Genuine,4,No,Laptop Stand,11,0,0.0312,18
1496,Abhi sirf 2 hafte use kiya hai. Long term durability ka pata nahi.,Genuine,3,Yes,Kitchen Knife,13,0,0.0303,16
1497,Mere cousin ne recommend kiya tha. Woh use karta hai kafi time se.,Genuine,4,No,Noise Cancelling Headphones,13,0,0.0303,1
1498,Yeh pehle wale se behtar hai jo toota tha. Is baar quality acha lagta hai.,Genuine,5,Yes,Protein Powder,15,0,0.027,14
1499,Shipping mein 5 din lage but product safe pahuncha. Theek.,Genuine,3,Yes,Resistance Bands,10,0,0.0345,15
1500,Logo ki complain thi quality ki - mujhe itna bura nahi laga personally.,Genuine,4,Yes,Sunglasses,13,0,0.0141,21
1501,BEST PRODUCT EVER!!!! Bilkul lelo yaar!!! Zabardast quality!!! BUY NOW!!!,Fake,5,No,Kitchen Knife,10,13,0.3151,5
1502,Masha Allah kya cheez hai!!! 100% amazing!!! Sab ko lena chahiye!!!,Fake,4,No,Noise Cancelling Headphones,11,9,0.0448,0
1503,Yaar yaar yaar!!! Itna acha product!!! Best best best!!! Order karo abhi!!!,Fake,5,Yes,Protein Powder,12,12,0.0533,1
1504,ZABARDAST!!! JABARDAST!!! OUTSTANDING!!! BEST PURCHASE EVER!!!,Fake,5,No,Resistance Bands,6,12,0.7258,2
1505,Jaldi order karo limited stock hai!!! Bohat bohat acha hai!!! 5 star!!!,Fake,5,No,Sunglasses,12,9,0.0282,4
1506,Meri zindagi badal gayi is product ne!!! LIFE CHANGING EXPERIENCE!!!,Fake,5,No,Non-stick Pan,10,6,0.3382,4
1507,Incredible quality!!! Amazing amazing amazing!!! Do not hesitate buy now!!!,Fake,4,No,Backpack,10,9,0.04,5
1508,Yeh product superior hai!!! One must purchase immediately!!! Remarkable!!!,Fake,5,Yes,Blender,9,9,0.0405,5
1509,Best product on entire internet!!! 10/10!!! Mind blowing!!! Game changer!!!,Fake,5,No,Speaker,10,12,0.04,3
1510,Itna acha itna acha itna acha!!! Totally worth every penny!!! ORDER ABHI!!!,Fake,5,No,Water Bottle,12,9,0.1467,2
1511,Bhai ye toh kamaal hai!!! Must have!!! Blown away by quality!!! 5 STARS!!!,Fake,4,No,Mobile Phone,13,12,0.1081,3
1512,Exceptional quality!!! Outstanding!!! Magnificent!!! A must have item!!!,Fake,5,No,Earphones,8,12,0.0556,3
1513,Changed my life!!! Never been happier!!! Highly recommend!!! BUY IT NOW!!!,Fake,5,Yes,Running Shoes,11,12,0.1486,2
1514,Perfect in every way!!! No defects!!! 100% satisfied!!! Amazing amazing!!!,Fake,5,No,Electric Kettle,10,12,0.0405,5
1515,BEST DECISION EVER!!! Zero regrets!!! Unbelievable quality!!! GRAB IT!!!,Fake,4,No,Laptop Stand,9,12,0.3333,0
1516,Phenomenal product!!! Spectacular results!!! Act now limited offer!!!,Fake,5,No,Kitchen Knife,8,9,0.0435,3
1517,Marvelous quality!!! Terrific value!!! Brilliant!!! Superb!!! Buy today!!!,Fake,5,Yes,Noise Cancelling Headphones,8,15,0.0676,5
1518,Bhai MUST HAVE hai yeh!!! Sab ko lena chahiye!!! Extraordinary product!!!,Fake,5,No,Protein Powder,11,9,0.1507,4
1519,Yeh product toh simply the best best best!!! Five stars!!! Amazing!!!,Fake,5,Yes,Resistance Bands,11,9,0.0435,4
1520,Do not miss this!!! Life changing!!! Exceeded all expectations!!! WOW!!!,Fake,5,Yes,Sunglasses,10,12,0.0833,0
1521,Kya product hai!!! KIYA KIYA KIYA!!! Amazing amazing amazing!!! TOP QUALITY!!!,Fake,4,No,Non-stick Pan,11,12,0.3077,5
1522,Arey yaar OUTSTANDING hai!!! Sab apne dost ko bhi do link!!! MUST PURCHASE!!!,Fake,4,Yes,Backpack,13,9,0.3247,0
1523,Iss se acha product nahi dekha kabhi!!! 100% recommend!!! PHENOMENAL!!!,Fake,5,Yes,Blender,10,9,0.1549,2
1524,Absolutely love it!!! BEST BEST BEST!!! Totally worth!!! Order now!!!,Fake,5,No,Speaker,10,12,0.2174,4
1525,ZABARDAST QUALITY!!! MIND BLOWING RESULTS!!! GAME CHANGER HAI YEH!!!,Fake,5,No,Water Bottle,9,9,0.75,5
1526,Itna acha hai ki words mein bayan nahi kar sakta!!! BUY BUY BUY!!!,Fake,4,No,Mobile Phone,13,6,0.1515,0
1527,Spectacular!!! Magnificent!!! Marvelous!!! Do not hesitate at all!!!,Fake,5,Yes,Earphones,8,12,0.0588,2
1528,Yaar ye leke zero regrets!!! Best purchase of my life!!! AMAZING!!!,Fake,5,No,Running Shoes,11,9,0.1343,4
1529,TOP QUALITY TOP QUALITY TOP QUALITY!!! Sab ko chahiye yeh!!! ORDER!!!,Fake,5,No,Electric Kettle,11,9,0.5217,4
1530,Brilliant product!!! Extraordinary!!! Once in a lifetime buy!!! WOW WOW!!!,Fake,5,Yes,Laptop Stand,10,12,0.1216,5
1531,BEST PRODUCT EVER!!!! Bilkul lelo yaar!!! Zabardast quality!!! BUY NOW!!!,Fake,5,No,Kitchen Knife,10,13,0.3151,1
1532,Masha Allah kya cheez hai!!! 100% amazing!!! Sab ko lena chahiye!!!,Fake,5,Yes,Noise Cancelling Headphones,11,9,0.0448,2
1533,Yaar yaar yaar!!! Itna acha product!!! Best best best!!! Order karo abhi!!!,Fake,5,No,Protein Powder,12,12,0.0533,0
1534,ZABARDAST!!! JABARDAST!!! OUTSTANDING!!! BEST PURCHASE EVER!!!,Fake,5,No,Resistance Bands,6,12,0.7258,4
1535,Jaldi order karo limited stock hai!!! Bohat bohat acha hai!!! 5 star!!!,Fake,4,No,Sunglasses,12,9,0.0282,1
1536,Meri zindagi badal gayi is product ne!!! LIFE CHANGING EXPERIENCE!!!,Fake,5,No,Non-stick Pan,10,6,0.3382,5
1537,Incredible quality!!! Amazing amazing amazing!!! Do not hesitate buy now!!!,Fake,5,No,Backpack,10,9,0.04,3
1538,Yeh product superior hai!!! One must purchase immediately!!! Remarkable!!!,Fake,4,No,Blender,9,9,0.0405,1
1539,Best product on entire internet!!! 10/10!!! Mind blowing!!! Game changer!!!,Fake,5,No,Speaker,10,12,0.04,5
1540,Itna acha itna acha itna acha!!! Totally worth every penny!!! ORDER ABHI!!!,Fake,5,Yes,Water Bottle,12,9,0.1467,4
1541,Bhai ye toh kamaal hai!!! Must have!!! Blown away by quality!!! 5 STARS!!!,Fake,5,No,Mobile Phone,13,12,0.1081,1
1542,Exceptional quality!!! Outstanding!!! Magnificent!!! A must have item!!!,Fake,5,Yes,Earphones,8,12,0.0556,0
1543,Changed my life!!! Never been happier!!! Highly recommend!!! BUY IT NOW!!!,Fake,5,No,Running Shoes,11,12,0.1486,3
1544,Perfect in every way!!! No defects!!! 100% satisfied!!! Amazing amazing!!!,Fake,4,No,Electric Kettle,10,12,0.0405,4
1545,BEST DECISION EVER!!! Zero regrets!!! Unbelievable quality!!! GRAB IT!!!,Fake,4,No,Laptop Stand,9,12,0.3333,2
1546,Phenomenal product!!! Spectacular results!!! Act now limited offer!!!,Fake,5,Yes,Kitchen Knife,8,9,0.0435,0
1547,Marvelous quality!!! Terrific value!!! Brilliant!!! Superb!!! Buy today!!!,Fake,5,No,Noise Cancelling Headphones,8,15,0.0676,0
1548,Bhai MUST HAVE hai yeh!!! Sab ko lena chahiye!!! Extraordinary product!!!,Fake,5,Yes,Protein Powder,11,9,0.1507,5
1549,Yeh product toh simply the best best best!!! Five stars!!! Amazing!!!,Fake,4,Yes,Resistance Bands,11,9,0.0435,5
1550,Do not miss this!!! Life changing!!! Exceeded all expectations!!! WOW!!!,Fake,5,No,Sunglasses,10,12,0.0833,1
1551,Kya product hai!!! KIYA KIYA KIYA!!! Amazing amazing amazing!!! TOP QUALITY!!!,Fake,4,Yes,Non-stick Pan,11,12,0.3077,0
1552,Arey yaar OUTSTANDING hai!!! Sab apne dost ko bhi do link!!! MUST PURCHASE!!!,Fake,5,No,Backpack,13,9,0.3247,2
1553,Iss se acha product nahi dekha kabhi!!! 100% recommend!!! PHENOMENAL!!!,Fake,5,No,Blender,10,9,0.1549,2
1554,Absolutely love it!!! BEST BEST BEST!!! Totally worth!!! Order now!!!,Fake,5,No,Speaker,10,12,0.2174,0
1555,ZABARDAST QUALITY!!! MIND BLOWING RESULTS!!! GAME CHANGER HAI YEH!!!,Fake,5,No,Water Bottle,9,9,0.75,5
1556,Itna acha hai ki words mein bayan nahi kar sakta!!! BUY BUY BUY!!!,Fake,4,No,Mobile Phone,13,6,0.1515,1
1557,Spectacular!!! Magnificent!!! Marvelous!!! Do not hesitate at all!!!,Fake,4,Yes,Earphones,8,12,0.0588,5
1558,Yaar ye leke zero regrets!!! Best purchase of my life!!! AMAZING!!!,Fake,5,Yes,Running Shoes,11,9,0.1343,4
1559,TOP QUALITY TOP QUALITY TOP QUALITY!!! Sab ko chahiye yeh!!! ORDER!!!,Fake,5,No,Electric Kettle,11,9,0.5217,3
1560,Brilliant product!!! Extraordinary!!! Once in a lifetime buy!!! WOW WOW!!!,Fake,5,No,Laptop Stand,10,12,0.1216,0
1561,BEST PRODUCT EVER!!!! Bilkul lelo yaar!!! Zabardast quality!!! BUY NOW!!!,Fake,4,No,Kitchen Knife,10,13,0.3151,2
1562,Masha Allah kya cheez hai!!! 100% amazing!!! Sab ko lena chahiye!!!,Fake,4,Yes,Noise Cancelling Headphones,11,9,0.0448,3
1563,Yaar yaar yaar!!! Itna acha product!!! Best best best!!! Order karo abhi!!!,Fake,4,No,Protein Powder,12,12,0.0533,0
1564,ZABARDAST!!! JABARDAST!!! OUTSTANDING!!! BEST PURCHASE EVER!!!,Fake,4,No,Resistance Bands,6,12,0.7258,2
1565,Jaldi order karo limited stock hai!!! Bohat bohat acha hai!!! 5 star!!!,Fake,5,Yes,Sunglasses,12,9,0.0282,3
1566,Meri zindagi badal gayi is product ne!!! LIFE CHANGING EXPERIENCE!!!,Fake,5,No,Non-stick Pan,10,6,0.3382,3
1567,Incredible quality!!! Amazing amazing amazing!!! Do not hesitate buy now!!!,Fake,5,No,Backpack,10,9,0.04,3
1568,Yeh product superior hai!!! One must purchase immediately!!! Remarkable!!!,Fake,4,Yes,Blender,9,9,0.0405,0
1569,Best product on entire internet!!! 10/10!!! Mind blowing!!! Game changer!!!,Fake,4,No,Speaker,10,12,0.04,5
1570,Itna acha itna acha itna acha!!! Totally worth every penny!!! ORDER ABHI!!!,Fake,5,No,Water Bottle,12,9,0.1467,2
1571,Bhai ye toh kamaal hai!!! Must have!!! Blown away by quality!!! 5 STARS!!!,Fake,5,No,Mobile Phone,13,12,0.1081,4
1572,Exceptional quality!!! Outstanding!!! Magnificent!!! A must have item!!!,Fake,5,Yes,Earphones,8,12,0.0556,4
1573,Changed my life!!! Never been happier!!! Highly recommend!!! BUY IT NOW!!!,Fake,5,No,Running Shoes,11,12,0.1486,2
1574,Perfect in every way!!! No defects!!! 100% satisfied!!! Amazing amazing!!!,Fake,5,No,Electric Kettle,10,12,0.0405,0
1575,BEST DECISION EVER!!! Zero regrets!!! Unbelievable quality!!! GRAB IT!!!,Fake,5,No,Laptop Stand,9,12,0.3333,1
1576,Phenomenal product!!! Spectacular results!!! Act now limited offer!!!,Fake,5,Yes,Kitchen Knife,8,9,0.0435,1
1577,Marvelous quality!!! Terrific value!!! Brilliant!!! Superb!!! Buy today!!!,Fake,5,No,Noise Cancelling Headphones,8,15,0.0676,5
1578,Bhai MUST HAVE hai yeh!!! Sab ko lena chahiye!!! Extraordinary product!!!,Fake,4,No,Protein Powder,11,9,0.1507,4
1579,Yeh product toh simply the best best best!!! Five stars!!! Amazing!!!,Fake,4,Yes,Resistance Bands,11,9,0.0435,4
1580,Do not miss this!!! Life changing!!! Exceeded all expectations!!! WOW!!!,Fake,5,Yes,Sunglasses,10,12,0.0833,2
1581,Kya product hai!!! KIYA KIYA KIYA!!! Amazing amazing amazing!!! TOP QUALITY!!!,Fake,5,No,Non-stick Pan,11,12,0.3077,0
1582,Arey yaar OUTSTANDING hai!!! Sab apne dost ko bhi do link!!! MUST PURCHASE!!!,Fake,4,No,Backpack,13,9,0.3247,5
1583,Iss se acha product nahi dekha kabhi!!! 100% recommend!!! PHENOMENAL!!!,Fake,5,No,Blender,10,9,0.1549,4
1584,Absolutely love it!!! BEST BEST BEST!!! Totally worth!!! Order now!!!,Fake,5,No,Speaker,10,12,0.2174,4
1585,ZABARDAST QUALITY!!! MIND BLOWING RESULTS!!! GAME CHANGER HAI YEH!!!,Fake,5,No,Water Bottle,9,9,0.75,3
1586,Itna acha hai ki words mein bayan nahi kar sakta!!! BUY BUY BUY!!!,Fake,4,No,Mobile Phone,13,6,0.1515,0
1587,Spectacular!!! Magnificent!!! Marvelous!!! Do not hesitate at all!!!,Fake,5,No,Earphones,8,12,0.0588,0
1588,Yaar ye leke zero regrets!!! Best purchase of my life!!! AMAZING!!!,Fake,5,Yes,Running Shoes,11,9,0.1343,4
1589,TOP QUALITY TOP QUALITY TOP QUALITY!!! Sab ko chahiye yeh!!! ORDER!!!,Fake,4,No,Electric Kettle,11,9,0.5217,4
1590,Brilliant product!!! Extraordinary!!! Once in a lifetime buy!!! WOW WOW!!!,Fake,5,No,Laptop Stand,10,12,0.1216,4
1591,BEST PRODUCT EVER!!!! Bilkul lelo yaar!!! Zabardast quality!!! BUY NOW!!!,Fake,5,No,Kitchen Knife,10,13,0.3151,4
1592,Masha Allah kya cheez hai!!! 100% amazing!!! Sab ko lena chahiye!!!,Fake,4,Yes,Noise Cancelling Headphones,11,9,0.0448,1
1593,Yaar yaar yaar!!! Itna acha product!!! Best best best!!! Order karo abhi!!!,Fake,5,No,Protein Powder,12,12,0.0533,0
1594,ZABARDAST!!! JABARDAST!!! OUTSTANDING!!! BEST PURCHASE EVER!!!,Fake,5,Yes,Resistance Bands,6,12,0.7258,0
1595,Jaldi order karo limited stock hai!!! Bohat bohat acha hai!!! 5 star!!!,Fake,5,No,Sunglasses,12,9,0.0282,1
1596,Meri zindagi badal gayi is product ne!!! LIFE CHANGING EXPERIENCE!!!,Fake,4,No,Non-stick Pan,10,6,0.3382,4
1597,Incredible quality!!! Amazing amazing amazing!!! Do not hesitate buy now!!!,Fake,5,No,Backpack,10,9,0.04,2
1598,Yeh product superior hai!!! One must purchase immediately!!! Remarkable!!!,Fake,5,No,Blender,9,9,0.0405,3
1599,Best product on entire internet!!! 10/10!!! Mind blowing!!! Game changer!!!,Fake,5,Yes,Speaker,10,12,0.04,4
1600,Itna acha itna acha itna acha!!! Totally worth every penny!!! ORDER ABHI!!!,Fake,5,Yes,Water Bottle,12,9,0.1467,5
1601,Bhai ye toh kamaal hai!!! Must have!!! Blown away by quality!!! 5 STARS!!!,Fake,5,No,Mobile Phone,13,12,0.1081,2
1602,Exceptional quality!!! Outstanding!!! Magnificent!!! A must have item!!!,Fake,5,Yes,Earphones,8,12,0.0556,5
1603,Changed my life!!! Never been happier!!! Highly recommend!!! BUY IT NOW!!!,Fake,4,No,Running Shoes,11,12,0.1486,2
1604,Perfect in every way!!! No defects!!! 100% satisfied!!! Amazing amazing!!!,Fake,5,No,Electric Kettle,10,12,0.0405,0
1605,BEST DECISION EVER!!! Zero regrets!!! Unbelievable quality!!! GRAB IT!!!,Fake,5,No,Laptop Stand,9,12,0.3333,2
1606,Phenomenal product!!! Spectacular results!!! Act now limited offer!!!,Fake,4,No,Kitchen Knife,8,9,0.0435,4
1607,Marvelous quality!!! Terrific value!!! Brilliant!!! Superb!!! Buy today!!!,Fake,5,No,Noise Cancelling Headphones,8,15,0.0676,4
1608,Bhai MUST HAVE hai yeh!!! Sab ko lena chahiye!!! Extraordinary product!!!,Fake,4,Yes,Protein Powder,11,9,0.1507,2
1609,Yeh product toh simply the best best best!!! Five stars!!! Amazing!!!,Fake,5,Yes,Resistance Bands,11,9,0.0435,5
1610,Do not miss this!!! Life changing!!! Exceeded all expectations!!! WOW!!!,Fake,5,Yes,Sunglasses,10,12,0.0833,5
1611,Kya product hai!!! KIYA KIYA KIYA!!! Amazing amazing amazing!!! TOP QUALITY!!!,Fake,4,Yes,Non-stick Pan,11,12,0.3077,2
1612,Arey yaar OUTSTANDING hai!!! Sab apne dost ko bhi do link!!! MUST PURCHASE!!!,Fake,5,No,Backpack,13,9,0.3247,2
1613,Iss se acha product nahi dekha kabhi!!! 100% recommend!!! PHENOMENAL!!!,Fake,5,No,Blender,10,9,0.1549,2
1614,Absolutely love it!!! BEST BEST BEST!!! Totally worth!!! Order now!!!,Fake,4,No,Speaker,10,12,0.2174,1
1615,ZABARDAST QUALITY!!! MIND BLOWING RESULTS!!! GAME CHANGER HAI YEH!!!,Fake,5,No,Water Bottle,9,9,0.75,0
1616,Itna acha hai ki words mein bayan nahi kar sakta!!! BUY BUY BUY!!!,Fake,5,No,Mobile Phone,13,6,0.1515,4
1617,Spectacular!!! Magnificent!!! Marvelous!!! Do not hesitate at all!!!,Fake,5,Yes,Earphones,8,12,0.0588,2
1618,Yaar ye leke zero regrets!!! Best purchase of my life!!! AMAZING!!!,Fake,5,Yes,Running Shoes,11,9,0.1343,3
1619,TOP QUALITY TOP QUALITY TOP QUALITY!!! Sab ko chahiye yeh!!! ORDER!!!,Fake,5,No,Electric Kettle,11,9,0.5217,1
1620,Brilliant product!!! Extraordinary!!! Once in a lifetime buy!!! WOW WOW!!!,Fake,5,Yes,Laptop Stand,10,12,0.1216,3
1621,BEST PRODUCT EVER!!!! Bilkul lelo yaar!!! Zabardast quality!!! BUY NOW!!!,Fake,5,No,Kitchen Knife,10,13,0.3151,2
1622,Masha Allah kya cheez hai!!! 100% amazing!!! Sab ko lena chahiye!!!,Fake,5,No,Noise Cancelling Headphones,11,9,0.0448,4
1623,Yaar yaar yaar!!! Itna acha product!!! Best best best!!! Order karo abhi!!!,Fake,5,Yes,Protein Powder,12,12,0.0533,3
1624,ZABARDAST!!! JABARDAST!!! OUTSTANDING!!! BEST PURCHASE EVER!!!,Fake,5,Yes,Resistance Bands,6,12,0.7258,1
1625,Jaldi order karo limited stock hai!!! Bohat bohat acha hai!!! 5 star!!!,Fake,5,No,Sunglasses,12,9,0.0282,1
1626,Meri zindagi badal gayi is product ne!!! LIFE CHANGING EXPERIENCE!!!,Fake,5,Yes,Non-stick Pan,10,6,0.3382,4
1627,Incredible quality!!! Amazing amazing amazing!!! Do not hesitate buy now!!!,Fake,4,No,Backpack,10,9,0.04,2
1628,Yeh product superior hai!!! One must purchase immediately!!! Remarkable!!!,Fake,4,Yes,Blender,9,9,0.0405,4
1629,Best product on entire internet!!! 10/10!!! Mind blowing!!! Game changer!!!,Fake,4,No,Speaker,10,12,0.04,1
1630,Itna acha itna acha itna acha!!! Totally worth every penny!!! ORDER ABHI!!!,Fake,5,No,Water Bottle,12,9,0.1467,0
1631,Bhai ye toh kamaal hai!!! Must have!!! Blown away by quality!!! 5 STARS!!!,Fake,4,No,Mobile Phone,13,12,0.1081,4
1632,Exceptional quality!!! Outstanding!!! Magnificent!!! A must have item!!!,Fake,5,Yes,Earphones,8,12,0.0556,4
1633,Changed my life!!! Never been happier!!! Highly recommend!!! BUY IT NOW!!!,Fake,5,No,Running Shoes,11,12,0.1486,0
1634,Perfect in every way!!! No defects!!! 100% satisfied!!! Amazing amazing!!!,Fake,5,No,Electric Kettle,10,12,0.0405,3
1635,BEST DECISION EVER!!! Zero regrets!!! Unbelievable quality!!! GRAB IT!!!,Fake,5,No,Laptop Stand,9,12,0.3333,0
1636,Phenomenal product!!! Spectacular results!!! Act now limited offer!!!,Fake,5,No,Kitchen Knife,8,9,0.0435,2
1637,Marvelous quality!!! Terrific value!!! Brilliant!!! Superb!!! Buy today!!!,Fake,5,No,Noise Cancelling Headphones,8,15,0.0676,0
1638,Bhai MUST HAVE hai yeh!!! Sab ko lena chahiye!!! Extraordinary product!!!,Fake,4,Yes,Protein Powder,11,9,0.1507,2
1639,Yeh product toh simply the best best best!!! Five stars!!! Amazing!!!,Fake,5,No,Resistance Bands,11,9,0.0435,0
1640,Do not miss this!!! Life changing!!! Exceeded all expectations!!! WOW!!!,Fake,5,No,Sunglasses,10,12,0.0833,0
1641,Kya product hai!!! KIYA KIYA KIYA!!! Amazing amazing amazing!!! TOP QUALITY!!!,Fake,5,No,Non-stick Pan,11,12,0.3077,5
1642,Arey yaar OUTSTANDING hai!!! Sab apne dost ko bhi do link!!! MUST PURCHASE!!!,Fake,5,No,Backpack,13,9,0.3247,1
1643,Iss se acha product nahi dekha kabhi!!! 100% recommend!!! PHENOMENAL!!!,Fake,5,No,Blender,10,9,0.1549,3
1644,Absolutely love it!!! BEST BEST BEST!!! Totally worth!!! Order now!!!,Fake,5,Yes,Speaker,10,12,0.2174,3
1645,ZABARDAST QUALITY!!! MIND BLOWING RESULTS!!! GAME CHANGER HAI YEH!!!,Fake,4,Yes,Water Bottle,9,9,0.75,0
1646,Itna acha hai ki words mein bayan nahi kar sakta!!! BUY BUY BUY!!!,Fake,5,No,Mobile Phone,13,6,0.1515,2
1647,Spectacular!!! Magnificent!!! Marvelous!!! Do not hesitate at all!!!,Fake,5,No,Earphones,8,12,0.0588,4
1648,Yaar ye leke zero regrets!!! Best purchase of my life!!! AMAZING!!!,Fake,4,No,Running Shoes,11,9,0.1343,2
1649,TOP QUALITY TOP QUALITY TOP QUALITY!!! Sab ko chahiye yeh!!! ORDER!!!,Fake,5,No,Electric Kettle,11,9,0.5217,0
1650,Brilliant product!!! Extraordinary!!! Once in a lifetime buy!!! WOW WOW!!!,Fake,5,No,Laptop Stand,10,12,0.1216,3
1651,BEST PRODUCT EVER!!!! Bilkul lelo yaar!!! Zabardast quality!!! BUY NOW!!!,Fake,4,No,Kitchen Knife,10,13,0.3151,0
1652,Masha Allah kya cheez hai!!! 100% amazing!!! Sab ko lena chahiye!!!,Fake,4,Yes,Noise Cancelling Headphones,11,9,0.0448,4
1653,Yaar yaar yaar!!! Itna acha product!!! Best best best!!! Order karo abhi!!!,Fake,5,Yes,Protein Powder,12,12,0.0533,4
1654,ZABARDAST!!! JABARDAST!!! OUTSTANDING!!! BEST PURCHASE EVER!!!,Fake,5,Yes,Resistance Bands,6,12,0.7258,1
1655,Jaldi order karo limited stock hai!!! Bohat bohat acha hai!!! 5 star!!!,Fake,5,No,Sunglasses,12,9,0.0282,0
1656,Meri zindagi badal gayi is product ne!!! LIFE CHANGING EXPERIENCE!!!,Fake,5,No,Non-stick Pan,10,6,0.3382,4
1657,Incredible quality!!! Amazing amazing amazing!!! Do not hesitate buy now!!!,Fake,4,No,Backpack,10,9,0.04,5
1658,Yeh product superior hai!!! One must purchase immediately!!! Remarkable!!!,Fake,5,Yes,Blender,9,9,0.0405,2
1659,Best product on entire internet!!! 10/10!!! Mind blowing!!! Game changer!!!,Fake,5,Yes,Speaker,10,12,0.04,4
1660,Itna acha itna acha itna acha!!! Totally worth every penny!!! ORDER ABHI!!!,Fake,5,No,Water Bottle,12,9,0.1467,3
1661,Bhai ye toh kamaal hai!!! Must have!!! Blown away by quality!!! 5 STARS!!!,Fake,5,Yes,Mobile Phone,13,12,0.1081,3
1662,Exceptional quality!!! Outstanding!!! Magnificent!!! A must have item!!!,Fake,5,No,Earphones,8,12,0.0556,5
1663,Changed my life!!! Never been happier!!! Highly recommend!!! BUY IT NOW!!!,Fake,5,No,Running Shoes,11,12,0.1486,0
1664,Perfect in every way!!! No defects!!! 100% satisfied!!! Amazing amazing!!!,Fake,5,No,Electric Kettle,10,12,0.0405,5
1665,BEST DECISION EVER!!! Zero regrets!!! Unbelievable quality!!! GRAB IT!!!,Fake,5,Yes,Laptop Stand,9,12,0.3333,5
1666,Phenomenal product!!! Spectacular results!!! Act now limited offer!!!,Fake,5,No,Kitchen Knife,8,9,0.0435,0
1667,Marvelous quality!!! Terrific value!!! Brilliant!!! Superb!!! Buy today!!!,Fake,5,Yes,Noise Cancelling Headphones,8,15,0.0676,2
1668,Bhai MUST HAVE hai yeh!!! Sab ko lena chahiye!!! Extraordinary product!!!,Fake,5,Yes,Protein Powder,11,9,0.1507,3
1669,Yeh product toh simply the best best best!!! Five stars!!! Amazing!!!,Fake,4,Yes,Resistance Bands,11,9,0.0435,1
1670,Do not miss this!!! Life changing!!! Exceeded all expectations!!! WOW!!!,Fake,5,No,Sunglasses,10,12,0.0833,5
1671,Kya product hai!!! KIYA KIYA KIYA!!! Amazing amazing amazing!!! TOP QUALITY!!!,Fake,4,No,Non-stick Pan,11,12,0.3077,2
1672,Arey yaar OUTSTANDING hai!!! Sab apne dost ko bhi do link!!! MUST PURCHASE!!!,Fake,5,No,Backpack,13,9,0.3247,1
1673,Iss se acha product nahi dekha kabhi!!! 100% recommend!!! PHENOMENAL!!!,Fake,5,No,Blender,10,9,0.1549,2
1674,Absolutely love it!!! BEST BEST BEST!!! Totally worth!!! Order now!!!,Fake,4,Yes,Speaker,10,12,0.2174,3
1675,ZABARDAST QUALITY!!! MIND BLOWING RESULTS!!! GAME CHANGER HAI YEH!!!,Fake,5,No,Water Bottle,9,9,0.75,5
1676,Itna acha hai ki words mein bayan nahi kar sakta!!! BUY BUY BUY!!!,Fake,5,No,Mobile Phone,13,6,0.1515,2
1677,Spectacular!!! Magnificent!!! Marvelous!!! Do not hesitate at all!!!,Fake,5,Yes,Earphones,8,12,0.0588,2
1678,Yaar ye leke zero regrets!!! Best purchase of my life!!! AMAZING!!!,Fake,5,No,Running Shoes,11,9,0.1343,2
1679,TOP QUALITY TOP QUALITY TOP QUALITY!!! Sab ko chahiye yeh!!! ORDER!!!,Fake,4,No,Electric Kettle,11,9,0.5217,5
1680,Brilliant product!!! Extraordinary!!! Once in a lifetime buy!!! WOW WOW!!!,Fake,4,No,Laptop Stand,10,12,0.1216,2
1681,BEST PRODUCT EVER!!!! Bilkul lelo yaar!!! Zabardast quality!!! BUY NOW!!!,Fake,5,No,Kitchen Knife,10,13,0.3151,5
1682,Masha Allah kya cheez hai!!! 100% amazing!!! Sab ko lena chahiye!!!,Fake,4,No,Noise Cancelling Headphones,11,9,0.0448,4
1683,Yaar yaar yaar!!! Itna acha product!!! Best best best!!! Order karo abhi!!!,Fake,5,No,Protein Powder,12,12,0.0533,5
